,match_id,match_count,model_count,change_count,league_count,won,drawn,lost
4994,2213928,197764,27094,1021,34,0.410000,0.290000,0.300000
4995,2213929,129196,20928,987,28,0.490000,0.270000,0.240000
4996,2213930,203030,26464,1029,35,0.390000,0.290000,0.320000
4997,2213931,8270,2186,707,2,0.790000,0.130000,0.080000
4998,2213932,148968,16430,996,27,0.330000,0.280000,0.390000
4999,2213933,200534,26858,1030,35,0.400000,0.290000,0.310000
5000,2213934,34415,2505,924,17,0.220000,0.230000,0.550000
5001,2213935,197764,27094,1021,34,0.410000,0.290000,0.300000
5002,2213936,4151,1148,558,17,0.830000,0.110000,0.060000
5003,2213937,13701,717,837,12,0.160000,0.190000,0.650000
5004,2213938,174381,24360,984,12,0.420000,0.290000,0.290000
5005,2213939,4233,123,582,21,0.090000,0.150000,0.760000
5006,2213940,1292,22,339,5,0.050000,0.080000,0.870000
5007,2213941,18999,1163,887,6,0.180000,0.210000,0.610000
5008,2213942,197764,27094,1021,34,0.410000,0.290000,0.300000
5009,2213943,4151,1148,558,17,0.830000,0.110000,0.060000
5010,2213944,203607,28051,1024,27,0.410000,0.290000,0.300000
5011,2213945,128534,21417,988,29,0.500000,0.270000,0.230000
5012,2213946,1873,537,328,1,0.860000,0.080000,0.060000
5013,2213947,7126,1931,704,28,0.810000,0.120000,0.070000
5014,2213948,16551,4146,842,15,0.750000,0.150000,0.100000
5015,2213949,195286,25648,1027,13,0.390000,0.290000,0.320000
5016,2213950,158509,24964,1002,13,0.470000,0.280000,0.250000
5017,2213951,10894,532,797,13,0.150000,0.180000,0.670000
5018,2213952,2417,68,452,38,0.080000,0.130000,0.790000
5019,2213953,7126,1931,704,28,0.810000,0.120000,0.070000
5020,2213954,111813,19482,990,0,0.520000,0.260000,0.220000
5021,2213955,88769,16816,996,5,0.570000,0.240000,0.190000
5022,2213956,189549,26881,1002,9,0.430000,0.290000,0.280000
5023,2213957,174381,24360,984,12,0.420000,0.290000,0.290000
5024,2213958,173620,24852,998,31,0.430000,0.290000,0.280000
5025,2213959,54120,11376,959,27,0.630000,0.220000,0.150000
5026,2213960,80517,14915,971,21,0.560000,0.250000,0.190000
5027,2213961,4151,1148,558,17,0.830000,0.110000,0.060000
5028,2213962,13701,717,837,12,0.160000,0.190000,0.650000
5029,2213963,113012,19717,991,29,0.520000,0.260000,0.220000
5030,2213964,54135,11378,959,3,0.630000,0.220000,0.150000
5031,2213965,7175,310,717,38,0.130000,0.150000,0.720000
5032,2213966,165341,24698,989,20,0.450000,0.280000,0.270000
5033,2213967,174381,24360,984,12,0.420000,0.290000,0.290000
5034,2213968,13112,700,821,8,0.160000,0.200000,0.640000
5035,2213969,8270,2186,707,2,0.790000,0.130000,0.080000
5036,2213970,8270,2186,707,2,0.790000,0.130000,0.080000
5037,2213971,88758,16813,996,33,0.570000,0.240000,0.190000
5038,2213972,195286,25648,1027,13,0.390000,0.290000,0.320000
5039,2213973,155918,23874,993,35,0.460000,0.280000,0.260000
5040,2213974,189549,26881,1002,9,0.430000,0.290000,0.280000
5041,2213975,2688,81,481,36,0.090000,0.130000,0.780000
5042,2213976,135635,14897,986,32,0.330000,0.290000,0.380000
5043,2213977,147787,22369,974,16,0.450000,0.290000,0.260000
5044,2213978,128534,21417,988,29,0.500000,0.270000,0.230000
5045,2213979,43312,3309,944,22,0.230000,0.240000,0.530000
5046,2213980,191266,25198,1023,10,0.400000,0.290000,0.310000
5047,2213981,91506,8767,966,12,0.290000,0.270000,0.440000
5048,2213982,5346,1501,649,3,0.840000,0.100000,0.060000
5049,2213983,2770,815,500,1,0.880000,0.080000,0.040000
5050,2213984,189549,26881,1002,9,0.430000,0.290000,0.280000
5051,2213985,135635,14897,986,32,0.330000,0.290000,0.380000
5052,2213986,3460,991,538,28,0.860000,0.090000,0.050000
5053,2213987,32423,2231,928,14,0.210000,0.230000,0.560000
5054,2213988,32423,2231,928,14,0.210000,0.230000,0.560000
5055,2213989,166333,20946,995,37,0.380000,0.290000,0.330000
5056,2213990,18321,1040,884,30,0.170000,0.200000,0.630000
5057,2213991,128470,21444,989,4,0.500000,0.270000,0.230000
5058,2213992,7126,1931,704,28,0.810000,0.120000,0.070000
5059,2213993,56180,11548,959,20,0.620000,0.230000,0.150000
5060,2213994,68591,13379,966,29,0.590000,0.240000,0.170000
5061,2213995,189549,26881,1002,9,0.430000,0.290000,0.280000
5062,2213996,3460,991,538,28,0.860000,0.090000,0.050000
5063,2213997,147787,22369,974,16,0.450000,0.290000,0.260000
5064,2213998,126201,20945,983,36,0.500000,0.270000,0.230000
5065,2213999,51764,4225,942,11,0.240000,0.250000,0.510000
5066,2214000,105985,18298,963,22,0.520000,0.260000,0.220000
5067,2214001,174799,22520,1010,1,0.390000,0.290000,0.320000
5068,2214002,26182,1759,898,13,0.200000,0.220000,0.580000
5069,2214003,66200,13332,972,17,0.600000,0.230000,0.170000
5070,2214004,4151,1148,558,17,0.830000,0.110000,0.060000
5071,2214005,106968,18000,966,30,0.500000,0.270000,0.230000
5072,2214006,173620,24852,998,31,0.430000,0.290000,0.280000
5073,2214007,89604,16101,978,21,0.540000,0.250000,0.210000
5074,2214008,7126,1931,704,28,0.810000,0.120000,0.070000
5075,2214009,182794,26897,1008,1,0.440000,0.290000,0.270000
5076,2214010,182979,22507,1017,30,0.370000,0.290000,0.340000
5077,2214011,5346,1501,649,3,0.840000,0.100000,0.060000
5078,2214012,10897,532,797,16,0.150000,0.180000,0.670000
5079,2214013,32423,2231,928,14,0.210000,0.230000,0.560000
5080,2214014,111813,19482,990,0,0.520000,0.260000,0.220000
5081,2214015,157394,22175,976,29,0.420000,0.290000,0.290000
5082,2214016,158470,24427,999,13,0.460000,0.280000,0.260000
5083,2214017,203607,28051,1024,27,0.410000,0.290000,0.300000
5084,2214018,160174,25316,1004,1,0.470000,0.270000,0.260000
5085,2214019,13256,3379,797,35,0.760000,0.140000,0.100000
5086,2214020,182596,24543,1008,37,0.400000,0.290000,0.310000
5087,2214021,2688,81,481,36,0.090000,0.130000,0.780000
5088,2214022,111813,19482,990,0,0.520000,0.260000,0.220000
5089,2214023,56196,11549,959,36,0.620000,0.230000,0.150000
5090,2214024,132486,21639,994,3,0.490000,0.270000,0.240000
5091,2214025,3460,991,538,28,0.860000,0.090000,0.050000
5092,2214026,13701,717,837,12,0.160000,0.190000,0.650000
5093,2214027,156378,18272,991,27,0.350000,0.290000,0.360000
5094,2214028,5497,208,661,37,0.110000,0.150000,0.740000
5095,2214029,8653,389,767,34,0.130000,0.160000,0.710000
5096,2214030,170539,25662,998,31,0.450000,0.280000,0.270000
5097,2214031,3460,991,538,28,0.860000,0.090000,0.050000
5098,2214032,191681,26046,1010,35,0.410000,0.290000,0.300000
5099,2214033,147787,22369,974,16,0.450000,0.290000,0.260000
5100,2214034,66008,13282,970,20,0.600000,0.230000,0.170000
5101,2214035,1,0,1,1,1.000000,0.000000,0.000000
5102,2214036,189549,26881,1002,9,0.430000,0.290000,0.280000
5103,2214037,182794,26897,1008,1,0.440000,0.290000,0.270000
5104,2214038,13255,3379,797,34,0.760000,0.140000,0.100000
5105,2214039,5297,179,637,32,0.100000,0.140000,0.760000
5106,2214040,13112,700,821,8,0.160000,0.200000,0.640000
5107,2214041,66200,13332,972,17,0.600000,0.230000,0.170000
5108,2214042,88769,16816,996,5,0.570000,0.240000,0.190000
5109,2214043,1497,450,337,15,0.900000,0.070000,0.030000
5110,2214044,32423,2231,928,14,0.210000,0.230000,0.560000
5111,2214045,91155,16406,981,12,0.540000,0.250000,0.210000
5112,2214046,10894,532,797,13,0.150000,0.180000,0.670000
5113,2214047,80517,14915,971,21,0.560000,0.250000,0.190000
5114,2214048,10897,532,797,16,0.150000,0.180000,0.670000
5115,2214049,13256,3379,797,35,0.760000,0.140000,0.100000
5116,2214050,80517,14915,971,21,0.560000,0.250000,0.190000
5117,2214051,174381,24360,984,12,0.420000,0.290000,0.290000
5118,2214052,94412,9206,969,32,0.290000,0.270000,0.440000
5119,2214053,5346,1501,649,3,0.840000,0.100000,0.060000
5120,2214054,113012,19717,991,29,0.520000,0.260000,0.220000
5121,2214055,13256,3379,797,35,0.760000,0.140000,0.100000
5122,2214056,204029,27452,1032,20,0.400000,0.280000,0.320000
5123,2214057,128534,21417,988,29,0.500000,0.270000,0.230000
5124,2214058,207798,26348,1041,6,0.380000,0.280000,0.340000
5125,2214059,182794,26897,1008,1,0.440000,0.290000,0.270000
5126,2214060,13701,717,837,12,0.160000,0.190000,0.650000
5127,2214061,13701,717,837,12,0.160000,0.190000,0.650000
5128,2214062,42431,9277,933,38,0.660000,0.210000,0.130000
5129,2214063,1551,467,385,30,0.900000,0.070000,0.030000
5130,2214064,113012,19717,991,29,0.520000,0.260000,0.220000
5131,2214065,209319,29059,1028,6,0.420000,0.280000,0.300000
5132,2214066,4233,123,582,21,0.090000,0.150000,0.760000
5133,2214067,113012,19717,991,29,0.520000,0.260000,0.220000
5134,2214068,204156,27271,1033,30,0.400000,0.290000,0.310000
5135,2214069,5346,1501,649,3,0.840000,0.100000,0.060000
5136,2214070,2688,81,481,36,0.090000,0.130000,0.780000
5137,2214071,203030,26464,1029,35,0.390000,0.290000,0.320000
5138,2214072,22485,5345,878,21,0.710000,0.180000,0.110000
5139,2214073,16551,4146,842,15,0.750000,0.150000,0.100000
5140,2214074,92121,16601,984,3,0.540000,0.250000,0.210000
5141,2214075,13256,3379,797,35,0.760000,0.140000,0.100000
5142,2214076,66202,13337,973,19,0.600000,0.230000,0.170000
5143,2214077,18321,1040,884,30,0.170000,0.200000,0.630000
5144,2214078,158179,24335,997,34,0.460000,0.280000,0.260000
5145,2214079,5346,1501,649,3,0.840000,0.100000,0.060000
5146,2214080,32423,2231,928,14,0.210000,0.230000,0.560000
5147,2214081,203030,26464,1029,35,0.390000,0.290000,0.320000
5148,2214082,2770,815,500,1,0.880000,0.080000,0.040000
5149,2214083,3460,991,538,28,0.860000,0.090000,0.050000
5150,2214084,2415,68,452,36,0.080000,0.130000,0.790000
5151,2214085,17306,4223,837,29,0.730000,0.160000,0.110000
5152,2214086,207798,26348,1041,6,0.380000,0.280000,0.340000
5153,2214087,203030,26464,1029,35,0.390000,0.290000,0.320000
5154,2214088,195286,25648,1027,13,0.390000,0.290000,0.320000
5155,2214089,129196,20928,987,28,0.490000,0.270000,0.240000
5156,2214090,175884,21726,1012,33,0.370000,0.290000,0.340000
5157,2214091,5346,1501,649,3,0.840000,0.100000,0.060000
5158,2214092,2770,815,500,1,0.880000,0.080000,0.040000
5159,2214093,71863,6559,949,25,0.270000,0.260000,0.470000
5160,2214094,32402,2227,927,32,0.210000,0.230000,0.560000
5161,2214095,195286,25648,1027,13,0.390000,0.290000,0.320000
5162,2214096,206490,27941,1036,24,0.410000,0.280000,0.310000
5163,2214097,128534,21417,988,29,0.500000,0.270000,0.230000
5164,2214098,10897,532,797,16,0.150000,0.180000,0.670000
5165,2214099,27303,6351,885,3,0.700000,0.190000,0.110000
5166,2214100,5497,208,661,37,0.110000,0.150000,0.740000
5167,2214101,1497,450,337,15,0.900000,0.070000,0.030000
5168,2214102,131539,21401,991,31,0.490000,0.270000,0.240000
5169,2214103,158179,24335,997,34,0.460000,0.280000,0.260000
5170,2214104,5346,1501,649,3,0.840000,0.100000,0.060000
5171,2214105,204029,27452,1032,20,0.400000,0.280000,0.320000
5172,2214106,197764,27094,1021,34,0.410000,0.290000,0.300000
5173,2214107,7175,310,717,38,0.130000,0.150000,0.720000
5174,2214108,129196,20928,987,28,0.490000,0.270000,0.240000
5175,2214109,158470,24427,999,13,0.460000,0.280000,0.260000
5176,2214110,162901,19587,1004,37,0.360000,0.290000,0.350000
5177,2214111,5346,1501,649,3,0.840000,0.100000,0.060000
5178,2214112,22489,5346,878,25,0.710000,0.180000,0.110000
5179,2214113,54134,11377,959,2,0.630000,0.220000,0.150000
5180,2214114,158470,24427,999,13,0.460000,0.280000,0.260000
5181,2214115,18322,1040,884,31,0.170000,0.200000,0.630000
5182,2214116,3460,991,538,28,0.860000,0.090000,0.050000
5183,2214117,8653,389,767,34,0.130000,0.160000,0.710000
5184,2499501,189549,26881,1002,9,0.430000,0.290000,0.280000
5185,2499502,132777,21660,994,21,0.490000,0.270000,0.240000
5186,2499503,70153,6193,965,31,0.260000,0.260000,0.480000
5187,2499504,22489,5346,878,25,0.710000,0.180000,0.110000
5188,2499505,13701,717,837,12,0.160000,0.190000,0.650000
5189,2499506,7126,1931,704,28,0.810000,0.120000,0.070000
5190,2499507,55024,4646,940,34,0.250000,0.250000,0.500000
5191,2499508,113012,19717,991,29,0.520000,0.260000,0.220000
5192,2499509,170539,25662,998,31,0.450000,0.280000,0.270000
5193,2499510,183831,26636,1012,24,0.430000,0.290000,0.280000
5194,2499511,23095,1439,899,7,0.190000,0.220000,0.590000
5195,2499512,186728,27359,1019,35,0.440000,0.280000,0.280000
5196,2499513,203607,28051,1024,27,0.410000,0.290000,0.300000
5197,2499514,113207,19771,996,29,0.520000,0.260000,0.220000
5198,2499515,13701,717,837,12,0.160000,0.190000,0.650000
5199,2499516,215015,30121,1033,8,0.420000,0.280000,0.300000
5200,2499517,113246,19770,996,29,0.520000,0.260000,0.220000
5201,2499518,5346,1501,649,3,0.840000,0.100000,0.060000
5202,2499519,5346,1501,649,3,0.840000,0.100000,0.060000
5203,2499520,158509,24964,1002,13,0.470000,0.280000,0.250000
5204,2499521,33525,7597,915,24,0.680000,0.200000,0.120000
5205,2499522,203030,26464,1029,35,0.390000,0.290000,0.320000
5206,2499523,174381,24360,984,12,0.420000,0.290000,0.290000
5207,2499524,150188,23387,985,38,0.470000,0.280000,0.250000
5208,2499525,3460,991,538,28,0.860000,0.090000,0.050000
5209,2499526,186847,27681,1015,37,0.440000,0.280000,0.280000
5210,2499527,24591,1626,898,21,0.200000,0.220000,0.580000
5211,2499528,203607,28051,1024,27,0.410000,0.290000,0.300000
5212,2499529,197764,27094,1021,34,0.410000,0.290000,0.300000
5213,2499530,2415,68,452,36,0.080000,0.130000,0.790000
5214,2499531,155918,23874,993,35,0.460000,0.280000,0.260000
5215,2499532,23096,1439,899,8,0.190000,0.220000,0.590000
5216,2499533,18315,1039,883,24,0.170000,0.200000,0.630000
5217,2499534,13255,3379,797,34,0.760000,0.140000,0.100000
5218,2499535,137141,22603,997,17,0.490000,0.270000,0.240000
5219,2499536,30744,6835,895,12,0.670000,0.210000,0.120000
5220,2499537,23093,1439,899,5,0.190000,0.220000,0.590000
5221,2499538,1497,450,337,15,0.900000,0.070000,0.030000
5222,2499539,23093,1439,899,5,0.190000,0.220000,0.590000
5223,2499540,183831,26636,1012,24,0.430000,0.290000,0.280000
5224,2499541,203607,28051,1024,27,0.410000,0.290000,0.300000
5225,2499542,2770,815,500,1,0.880000,0.080000,0.040000
5226,2499543,113246,19770,996,29,0.520000,0.260000,0.220000
5227,2499544,87706,8616,943,34,0.290000,0.280000,0.430000
5228,2499545,2770,815,500,1,0.880000,0.080000,0.040000
5229,2499546,32321,2222,926,29,0.210000,0.230000,0.560000
5230,2499547,89604,16101,978,21,0.540000,0.250000,0.210000
5231,2499548,189793,22792,1023,19,0.360000,0.280000,0.360000
5232,2499549,29634,2078,913,33,0.210000,0.230000,0.560000
5233,2499550,88758,16813,996,33,0.570000,0.240000,0.190000
5234,2499551,40114,8614,915,22,0.640000,0.220000,0.140000
5235,2499552,23093,1439,899,5,0.190000,0.220000,0.590000
5236,2499553,182596,24543,1008,37,0.400000,0.290000,0.310000
5237,2499554,1292,22,339,5,0.050000,0.080000,0.870000
5238,2499555,131539,21401,991,31,0.490000,0.270000,0.240000
5239,2499556,189549,26881,1002,9,0.430000,0.290000,0.280000
5240,2499557,42433,9277,933,1,0.660000,0.210000,0.130000
5241,2499558,3460,991,538,28,0.860000,0.090000,0.050000
5242,2499559,27312,6352,885,12,0.700000,0.190000,0.110000
5243,2499560,13112,700,821,8,0.160000,0.200000,0.640000
5244,2499561,33516,7595,915,15,0.680000,0.200000,0.120000
5245,2499562,209319,29059,1028,6,0.420000,0.280000,0.300000
5246,2499563,152796,19444,985,33,0.380000,0.290000,0.330000
5247,2499564,188361,22805,1017,30,0.360000,0.290000,0.350000
5248,2499565,92139,16608,985,21,0.540000,0.250000,0.210000
5249,2499566,8653,389,767,34,0.130000,0.160000,0.710000
5250,2499567,555,168,221,9,0.910000,0.060000,0.030000
5251,2499568,182979,22507,1017,30,0.370000,0.290000,0.340000
5252,2499569,32423,2231,928,14,0.210000,0.230000,0.560000
5253,2499570,89604,16101,978,21,0.540000,0.250000,0.210000
5254,2499571,173620,24852,998,31,0.430000,0.290000,0.280000
5255,2499572,105985,18298,963,22,0.520000,0.260000,0.220000
5256,2499573,169827,24653,992,21,0.440000,0.290000,0.270000
5257,2499574,24586,1625,898,16,0.200000,0.220000,0.580000
5258,2499575,155918,23874,993,35,0.460000,0.280000,0.260000
5259,2499576,175852,20428,1024,1,0.350000,0.280000,0.370000
5260,2499577,22485,5345,878,21,0.710000,0.180000,0.110000
5261,2499578,13703,717,838,14,0.160000,0.190000,0.650000
5262,2499579,3460,991,538,28,0.860000,0.090000,0.050000
5263,2499580,158509,24964,1002,13,0.470000,0.280000,0.250000
5264,2499581,42430,9277,933,37,0.660000,0.210000,0.130000
5265,2499582,183831,26636,1012,24,0.430000,0.290000,0.280000
5266,2499583,203607,28051,1024,27,0.410000,0.290000,0.300000
5267,2499584,66202,13337,973,19,0.600000,0.230000,0.170000
5268,2499585,113012,19717,991,29,0.520000,0.260000,0.220000
5269,2499586,2002,34,426,13,0.050000,0.090000,0.860000
5270,2499587,1220,376,362,11,0.930000,0.060000,0.010000
5271,2499588,153461,23415,987,35,0.460000,0.280000,0.260000
5272,2499589,32423,2231,928,14,0.210000,0.230000,0.560000
5273,2499590,160174,25316,1004,1,0.470000,0.270000,0.260000
5274,2499591,130163,14217,982,20,0.330000,0.290000,0.380000
5275,2499592,4233,123,582,21,0.090000,0.150000,0.760000
5276,2499593,29634,2077,913,33,0.210000,0.230000,0.560000
5277,2499594,149562,16448,1002,36,0.330000,0.280000,0.390000
5278,2499595,170539,25662,998,31,0.450000,0.280000,0.270000
5279,2499596,1551,467,385,30,0.900000,0.070000,0.030000
5280,2499597,54135,11378,959,3,0.630000,0.220000,0.150000
5281,2499598,126201,20945,983,36,0.500000,0.270000,0.230000
5282,2499599,43245,3441,928,33,0.240000,0.250000,0.510000
5283,2499600,88769,16816,996,5,0.570000,0.240000,0.190000
5284,2499601,134318,14404,999,2,0.320000,0.280000,0.400000
5285,2499603,117656,12247,974,32,0.310000,0.280000,0.410000
5286,2499604,5346,1501,649,3,0.840000,0.100000,0.060000
5287,2499605,88812,16827,997,9,0.570000,0.240000,0.190000
5288,2499606,158509,24964,1002,13,0.470000,0.280000,0.250000
5289,2499607,1497,450,337,15,0.900000,0.070000,0.030000
5290,2499608,213143,27383,1040,8,0.390000,0.290000,0.320000
5291,2499609,92121,16601,984,3,0.540000,0.250000,0.210000
5292,2499610,69678,6164,956,24,0.270000,0.260000,0.470000
5293,2499611,42431,9277,933,38,0.660000,0.210000,0.130000
5294,2499612,191266,25198,1023,10,0.400000,0.290000,0.310000
5295,2499613,13256,3379,797,35,0.760000,0.140000,0.100000
5296,2499614,24591,1626,898,21,0.200000,0.220000,0.580000
5297,2499615,120377,12487,980,23,0.310000,0.280000,0.410000
5298,2499616,54134,11377,959,2,0.630000,0.220000,0.150000
5299,2499617,2770,815,500,1,0.880000,0.080000,0.040000
5300,2499618,42431,9277,933,38,0.660000,0.210000,0.130000
5301,2499619,209861,27808,1035,2,0.400000,0.280000,0.320000
5302,2499620,204029,27452,1032,20,0.400000,0.280000,0.320000
5303,2499621,54602,4604,942,2,0.250000,0.250000,0.500000
5304,2499622,120377,12487,980,23,0.310000,0.280000,0.410000
5305,2499623,158797,18508,992,28,0.350000,0.290000,0.360000
5306,2499624,22485,5345,878,21,0.710000,0.180000,0.110000
5307,2499625,173429,20638,1008,35,0.360000,0.290000,0.350000
5308,2499626,22485,5345,878,21,0.710000,0.180000,0.110000
5309,2499627,190092,23181,1019,6,0.370000,0.290000,0.340000
5310,2499628,13695,716,837,6,0.160000,0.190000,0.650000
5311,2499629,2688,81,481,36,0.090000,0.130000,0.780000
5312,2499630,27312,6352,885,12,0.700000,0.190000,0.110000
5313,2499631,207500,27848,1035,20,0.400000,0.280000,0.320000
5314,2499632,50254,4114,925,22,0.250000,0.250000,0.500000
5315,2499633,42433,9277,933,1,0.660000,0.210000,0.130000
5316,2499634,155812,21343,961,7,0.410000,0.300000,0.290000
5317,2499635,109310,18471,976,32,0.510000,0.260000,0.230000
5318,2499636,13256,3379,797,35,0.760000,0.140000,0.100000
5319,2499637,2770,815,500,1,0.880000,0.080000,0.040000
5320,2499638,180780,22468,1014,15,0.370000,0.290000,0.340000
5321,2499639,34414,2504,924,16,0.220000,0.230000,0.550000
5322,2499640,3460,991,538,28,0.860000,0.090000,0.050000
5323,2499641,42438,9277,933,6,0.660000,0.210000,0.130000
5324,2499642,157394,22175,976,29,0.420000,0.290000,0.290000
5325,2499643,2415,68,452,36,0.080000,0.130000,0.790000
5326,2499644,120377,12487,980,23,0.310000,0.280000,0.410000
5327,2499645,2002,34,426,13,0.050000,0.090000,0.860000
5328,2499646,22489,5346,878,25,0.710000,0.180000,0.110000
